0.00758333,0,0,0.302939,9.21E-05,8.73E-07,0,3086.86,0
0.00760811,0,0,0.303929,9.25E-05,8.76E-07,0,3088.59,0
0.00763288,0,0,0.304918,9.28E-05,8.78E-07,0,3090.32,0
0.00765766,0,0,0.305908,9.31E-05,8.80E-07,0,3092.05,0
0.00768243,0,0,0.306898,9.34E-05,8.83E-07,0,3093.79,0
0.00770721,0,0,0.307888,9.37E-05,8.85E-07,0,3095.52,0
0.00773198,0,0,0.308877,9.41E-05,8.87E-07,0,3097.26,0
0.00775676,0,0,0.309867,9.44E-05,8.90E-07,0,3098.99,0
0.00778153,0,0,0.310857,9.47E-05,8.92E-07,0,3100.73,0
0.00780631,0,0,0.311846,9.50E-05,8.95E-07,0,3102.46,0
0.00783108,0,0,0.312836,9.53E-05,8.97E-07,0,3104.2,0
0.00785586,0,0,0.313826,9.56E-05,8.99E-07,0,3105.93,0
0.00788063,0,0,0.314815,9.60E-05,9.02E-07,0,3107.67,0
0.00790541,0,0,0.315805,9.63E-05,9.04E-07,0,3109.4,0
0.00793018,0,0,0.316795,9.66E-05,9.06E-07,0,3111.14,0
0.00795495,0,0,0.317785,9.69E-05,9.09E-07,0,3112.88,0
0.00797973,0,0,0.318774,9.72E-05,9.11E-07,0,3114.62,0
0.0080045,0,0,0.319764,9.76E-05,9.13E-07,0,3116.36,0
0.00802928,0,0,0.320754,9.79E-05,9.16E-07,0,3118.09,0
0.00805405,0,0,0.321743,9.82E-05,9.18E-07,0,3119.83,0
0.00807883,0,0,0.322733,9.85E-05,9.20E-07,0,3121.57,0
0.0081036,0,0,0.323723,9.88E-05,9.23E-07,0,3123.31,0
0.00812838,0,0,0.324712,9.91E-05,9.25E-07,0,3125.05,0
0.00815315,0,0,0.325702,9.95E-05,9.27E-07,0,3126.79,0
0.00817793,0,0,0.326692,9.98E-05,9.30E-07,0,3128.52,0
0.0082027,0,0,0.327682,0.000100091,9.32E-07,0,3130.26,0
0.00822748,0,0,0.328671,0.000100407,9.34E-07,0,3132,0
0.00825225,0,0,0.329661,0.000100723,9.37E-07,0,3133.74,0
0.00827703,0,0,0.330651,0.000101038,9.39E-07,0,3135.48,0
0.0083018,0,0,0.33164,0.000101354,9.41E-07,0,3137.23,0
0.00832658,0,0,0.33263,0.000101669,9.44E-07,0,3138.97,0
0.00835135,0,0,0.33362,0.000101984,9.46E-07,0,3140.71,0
0.00837613,0,0,0.334609,0.000102299,9.48E-07,0,3142.45,0
0.0084009,0,0,0.335599,0.000102614,9.51E-07,0,3144.19,0
0.00842568,0,0,0.336589,0.000102929,9.53E-07,0,3145.93,0
0.00845045,0,0,0.337579,0.000103244,9.55E-07,0,3147.68,0
0.00847523,0,0,0.338568,0.000103558,9.57E-07,0,3149.42,0
0.0085,0,0,0.339558,0.000103872,9.60E-07,0,3151.16,0
0.00852477,0,0,0.340548,0.000104186,9.62E-07,0,3152.9,0
0.00854955,0,0,0.341537,0.0001045,9.64E-07,0,3154.65,0
0.00857432,0,0,0.342527,0.000104813,9.67E-07,0,3156.39,0
0.0085991,0,0,0.343517,0.000105127,9.69E-07,0,3158.13,0
0.00862387,0,0,0.344507,0.00010544,9.71E-07,0,3159.88,0
0.00864865,0,0,0.345496,0.000105753,9.73E-07,0,3161.62,0
0.00867342,0,0,0.346486,0.000106066,9.76E-07,0,3163.36,0
0.0086982,0,0,0.347476,0.000106379,9.78E-07,0,3165.11,0
0.00872297,0,0,0.348465,0.000106692,9.80E-07,0,3166.85,0
0.00874775,0,0,0.349455,0.000107004,9.82E-07,0,3168.59,0
0.00877252,0,0,0.350445,0.000107316,9.85E-07,0,3170.34,0
0.0087973,0,0,0.351434,0.000107628,9.87E-07,0,3172.08,0
0.00882207,0,0,0.352424,0.00010794,9.89E-07,0,3173.83,0
0.00884685,0,0,0.353414,0.000108252,9.91E-07,0,3175.57,0
0.00887162,0,0,0.354404,0.000108564,9.94E-07,0,3177.31,0
0.0088964,0,0,0.355393,0.000108875,9.96E-07,0,3179.06,0
0.00892117,0,0,0.356383,0.000109186,9.98E-07,0,3180.8,0
0.00894595,0,0,0.357373,0.000109497,1.00E-06,0,3182.55,0
0.00897072,0,0,0.358362,0.000109808,1.00E-06,0,3184.3,0
0.0089955,0,0,0.359352,0.000110119,1.00E-06,0,3186.04,0
0.00902027,0,0,0.360342,0.00011043,1.01E-06,0,3187.79,0
0.00904505,0,0,0.361331,0.00011074,1.01E-06,0,3189.53,0
0.00906982,0,0,0.362321,0.00011105,1.01E-06,0,3191.27,0
0.00909459,0,0,0.363311,0.00011136,1.01E-06,0,3193.02,0
0.00911937,0,0,0.364301,0.00011167,1.02E-06,0,3194.76,0
0.00914414,0,0,0.36529,0.00011198,1.02E-06,0,3196.51,0
0.00916892,0,0,0.36628,0.000112289,1.02E-06,0,3198.25,0
0.00919369,0,0,0.36727,0.000112599,1.02E-06,0,3200,0
0.00921847,0,0,0.368259,0.000112908,1.02E-06,0,3201.74,0
0.00924324,0,0,0.369249,0.000113217,1.03E-06,0,3203.49,0
0.00926802,0,0,0.370239,0.000113526,1.03E-06,0,3205.23,0
0.00929279,0,0,0.371228,0.000113834,1.03E-06,0,3206.98,0
0.00931757,0,0,0.372218,0.000114143,1.03E-06,0,3208.73,0
0.00934234,0,0,0.373208,0.000114451,1.04E-06,0,3210.48,0
0.00936712,0,0,0.374198,0.00011476,1.04E-06,0,3212.22,0
0.00939189,0,0,0.375187,0.000115068,1.04E-06,0,3213.97,0
0.00941667,0,0,0.376177,0.000115375,1.04E-06,0,3215.71,0
0.00944144,0,0,0.377167,0.000115683,1.04E-06,0,3217.46,0
0.00946622,0,0,0.378156,0.000115991,1.05E-06,0,3219.2,0
0.00949099,0,0,0.379146,0.000116298,1.05E-06,0,3220.95,0
0.00951577,0,0,0.380136,0.000116605,1.05E-06,0,3222.69,0
0.00954054,0,0,0.381126,0.000116912,1.05E-06,0,3224.44,0
0.00956532,0,0,0.382115,0.000117219,1.06E-06,0,3226.18,0
0.00959009,0,0,0.383105,0.000117526,1.06E-06,0,3227.93,0
0.00961486,0,0,0.384095,0.000117832,1.06E-06,0,3229.67,0
0.00963964,0,0,0.385084,0.000118139,1.06E-06,0,3231.42,0
0.00966441,0,0,0.386074,0.000118445,1.06E-06,0,3233.17,0
0.00968919,0,0,0.387064,0.000118751,1.07E-06,0,3234.91,0
0.00971396,0,0,0.388053,0.000119057,1.07E-06,0,3236.66,0
0.00973874,0,0,0.389043,0.000119362,1.07E-06,0,3238.4,0
0.00976351,0,0,0.390033,0.000119668,1.07E-06,0,3240.15,0
0.00978829,0,0,0.391023,0.000119973,1.07E-06,0,3241.89,0
0.00981306,0,0,0.392012,0.000120279,1.08E-06,0,3243.64,0
0.00983784,0,0,0.393002,0.000120584,1.08E-06,0,3245.38,0
0.00986261,0,0,0.393992,0.000120888,1.08E-06,0,3247.12,0
0.00988739,0,0,0.394981,0.000121193,1.08E-06,0,3248.87,0
0.00991216,0,0,0.395971,0.000121498,1.09E-06,0,3250.61,0
0.00993694,0,0,0.396961,0.000121802,1.09E-06,0,3252.36,0
0.00996171,0,0,0.39795,0.000122106,1.09E-06,0,3254.1,0
0.00998649,0,0,0.39894,0.00012241,1.09E-06,0,3255.85,0
0.0100113,0,0,0.39993,0.000122714,1.09E-06,0,3257.59,0
0.010036,0,0,0.40092,0.000123018,1.10E-06,0,3259.33,0
0.0100608,0,0,0.401909,0.000123322,1.10E-06,0,3261.08,0
0.0100856,0,0,0.402899,0.000123625,1.10E-06,0,3262.83,0
0.0101104,0,0,0.403889,0.000123928,1.10E-06,0,3264.57,0
0.0101351,0,0,0.404878,0.000124231,1.10E-06,0,3266.31,0
